,Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
83,Middle East & North Africa,MEA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.8305518279999999,0.8276488759999999,0.8255154029999999,0.778275831,0.804671137,0.8359259659999999,0.826450534,0.805094765,0.8402925790000001,0.8095539429999999,0.832146086
84,Middle East & North Africa (excluding high income),MNA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.002947836,1.014947057,0.991574665,0.936558543,0.964372693,0.971320912,0.940262741,0.963961629,1.0032446990000001,1.00224437,0.9934495000000001
85,Middle income,MIC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.958702808,0.954426531,0.94111985,0.908725165,0.9141113590000001,0.914840485,0.9051827709999999,0.9218245559999999,0.9105684159999999,0.87126321,0.843140241
86,Moldova,MDA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.986914535,0.9868036570000001,0.9606502720000001,0.873779097,0.8277070059999999,0.838641105,0.8486667290000001,0.8117650909999999,0.799043463,0.741264026,0.697972112
87,Morocco,MAR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.6127116779999999,0.62688589,0.603800859,0.618152519,0.6141522739999999,0.584494471,0.600304366,0.587988659,0.620736453,0.5592672160000001,0.552564188
88,Mozambique,MOZ,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.294414921,0.256846,0.254042246,0.27020146300000003,0.253226983,0.265844166,0.269402976,0.296340886,0.26763618100000003,0.321712069,0.627805784
89,Namibia,NAM,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.22219528100000002,0.255195943,0.24060777100000003,0.22851334,0.313526908,0.288475878,0.27497155100000004,0.238763413,0.27171138100000003,0.19977349,0.268001394
90,Netherlands,NLD,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.24051201,0.231152269,0.22103033,0.209648931,0.206531427,0.208980019,0.21886080300000002,0.20482999300000002,0.202432958,0.206325669,0.196449127
91,New Zealand,NZL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.257793664,0.246561964,0.234967747,0.229675613,0.236175515,0.224323993,0.21682141600000002,0.210149575,0.222806687,0.213065427,0.21348028800000002
92,Nicaragua,NIC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.600327911,0.561843739,0.559628517,0.549208438,0.509828771,0.535930024,0.5178986870000001,0.524145349,0.46591894899999997,0.437344797,0.445958743
93,Niger,NER,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.191422617,0.160900945,0.147400895,0.14895317,0.152480424,0.18345599899999998,0.20519744199999998,0.226885377,0.285312528,0.28168310399999996,0.288500963
94,Nigeria,NGA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.414167374,0.407146285,0.35079595700000005,0.315636798,0.300427754,0.224220896,0.24797243800000002,0.24720753899999998,0.24402150399999997,0.230669789,0.21287651300000002
95,North America,NAC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.409015863,0.398270147,0.381461179,0.38083823299999997,0.371354151,0.358825849,0.357631534,0.345343964,0.326981527,0.32359033600000003,0.322455101
96,Norway,NOR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.106942926,0.10369702900000001,0.105611815,0.10453556900000001,0.128619378,0.129931469,0.140261379,0.104455779,0.112219223,0.129533908,0.104073653
97,OECD members,OED,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.31841759399999997,0.310483785,0.301109828,0.29615500899999997,0.290424515,0.282844761,0.283438083,0.274484353,0.267046379,0.263075347,0.255507036
98,Oman,OMN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.6477976670000001,0.6751212120000001,0.8488204490000001,0.8966086520000001,0.8098846670000001,0.7345931990000001,0.8086061640000001,0.9316647570000001,0.933057762,0.927486217,0.9014176490000001
99,Pakistan,PAK,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.944668952,0.9109636590000001,0.917230949,0.95173345,0.936848149,0.90970618,0.9097487890000001,0.888491963,0.8665509159999999,0.8342652290000001,0.8065760999999999
100,Papua New Guinea,PNG,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.656095534,0.602837972,0.578968782,0.76749278,0.564188018,0.564460053,0.490261661,0.49551535799999996,0.436984098,0.504341264,0.47460169
101,Paraguay,PRY,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.26608407,0.244169909,0.242334143,0.238541786,0.241378915,0.257557755,0.25446807899999996,0.25458046300000003,0.255997677,0.230875162,0.23132368
102,Peru,PER,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.320461728,0.351047071,0.306609443,0.34798556700000005,0.30448191399999996,0.379674484,0.390390544,0.316408113,0.330768005,0.324298449,0.342290205
103,Philippines,PHL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.494695115,0.47702342799999997,0.41001450000000006,0.410005396,0.430141244,0.418297136,0.42521528399999997,0.41323365700000003,0.413211555,0.415244854,0.421202357
104,Poland,POL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.829588676,0.796640248,0.790953283,0.72815262,0.699749651,0.643310528,0.659816693,0.629754413,0.586428498,0.582909881,0.533505172
105,Portugal,PRT,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.275306861,0.28244590399999997,0.254847696,0.250038456,0.23076817100000002,0.231657996,0.20199753899999998,0.203562005,0.204936354,0.204635908,0.201154484
106,Russian Federation,RUS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.33008936,1.260489201,1.204555343,1.1082505679999999,1.08337082,1.0787057340000001,1.095490547,1.109100931,1.112375516,1.0669663329999999,1.015615347
107,Rwanda,RWA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.14917426,0.136370987,0.12484541,0.122368319,0.10718728699999999,0.106978697,0.10224915400000001,0.10664618,0.108811337,0.113233587,0.110020906
108,Saudi Arabia,SAU,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.905320531,0.861439889,0.912041277,0.8024587740000001,0.837833251,0.9325862509999999,0.981606835,0.860358631,0.922263755,0.8601926999999999,0.9219111179999999
109,Senegal,SEN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.508193849,0.534413986,0.424499567,0.443093025,0.420096859,0.369112679,0.5986337070000001,0.635625077,0.575691501,0.592135442,0.596824819
110,Singapore,SGP,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.17928357399999997,0.177832963,0.16572684,0.09826848699999999,0.17507020199999998,0.272636102,0.23535504,0.18006635899999998,0.13943465,0.203266673,0.198711833
111,Slovenia,SVN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.371605959,0.360049015,0.348886606,0.32624016899999997,0.337418851,0.322190395,0.31939683399999996,0.312252102,0.31433174199999997,0.30422612600000004,0.267152665
112,Solomon Islands,SLB,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.31705223899999996,0.300748103,0.287604415,0.29180884100000004,0.283599457,0.309346512,0.29485158100000003,0.261095867,0.249469081,0.24665378,0.242990872
113,South Africa,ZAF,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.470830474,1.293851878,1.316233838,1.301378915,1.3427483999999998,1.381128891,1.263087408,1.213853068,1.182997565,1.148368494,1.1858214390000001
114,South Asia,SAS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.031386266,1.00163697,0.983287238,0.972824163,1.033456045,1.0557811609999999,0.964421588,0.9682067590000001,0.997158216,0.9480047290000001,0.9676135779999999
115,Spain,ESP,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.25924331300000003,0.260271504,0.247421842,0.244020668,0.22182458300000002,0.20136870199999998,0.189237895,0.190893395,0.192462246,0.17528555899999998,0.170670442
116,Sri Lanka,LKA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.313854228,0.290658921,0.267176388,0.258062297,0.240677793,0.250885664,0.233818683,0.24616263100000002,0.238869345,0.223203837,0.25252738199999997
117,Sub-Saharan Africa,SSF,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.7020281540000001,0.638403704,0.6258556120000001,0.605528854,0.601563886,0.576291643,0.5485312370000001,0.533471294,0.520791459,0.507561415,0.50904254
118,Sub-Saharan Africa (excluding high income),SSA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.7017896,0.638219829,0.625676882,0.605470882,0.6014546239999999,0.576294657,0.548597297,0.533626162,0.520888377,0.507690534,0.5091223429999999
119,Sudan,SDN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.26536161199999997,0.23652603100000003,0.235060417,0.247834458,0.242729697,0.245339993,0.242868368,0.243354917,0.22638744800000002,0.22918542100000003,0.22161808
120,Suriname,SUR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.46051731799999995,0.44969239899999996,0.473870446,0.455562077,0.481999489,0.482023676,0.549831992,0.42586772,0.475720115,0.392388255,0.40591762299999995
121,Swaziland,SWZ,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.28949787,0.27019853899999996,0.254006131,0.254633063,0.260395889,0.24437879199999998,0.233794272,0.231079763,0.25380296399999996,0.214414401,0.227149333
122,Sweden,SWE,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.124173825,0.114215007,0.104887075,0.09834185,0.101080955,0.09346126,0.106523558,0.103181215,0.094103787,0.088603239,0.083607617
123,Switzerland,CHE,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.079884868,0.079395685,0.0772806,0.067354943,0.07004472099999999,0.073770883,0.067092745,0.062476302000000004,0.063177571,0.06610362,0.056881074000000004
124,Tanzania,TZA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.201872647,0.23539161399999997,0.246336637,0.22213965600000002,0.21919384100000003,0.200423758,0.22626931600000003,0.238800173,0.26787631300000003,0.29243202,0.282808004
125,Thailand,THA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.89288741,0.8720783759999999,0.846181071,0.8038338509999999,0.790186185,0.843463383,0.826508806,0.8091340579999999,0.804041711,0.791867777,0.826853155
126,Togo,TGO,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.521813057,0.494067639,0.433197183,0.48835710299999996,0.571031164,0.912232094,0.832110063,0.7404731,0.712728505,0.7330500329999999,0.682844253
127,Trinidad and Tobago,TTO,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.940987241,2.085498003,2.0606794880000003,2.0961260719999997,1.978833719,2.093474183,2.163333136,2.124406652,2.029593476,2.025967687,2.025983169
128,Tunisia,TUN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.6541039989999999,0.642356949,0.619237632,0.608529985,0.601104188,0.582488553,0.627913679,0.602249557,0.6009703829999999,0.598535236,0.606558333
129,Turkey,TUR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.373391365,0.36071705600000004,0.371139056,0.38448804,0.38035676,0.390511283,0.38607504,0.374088453,0.366691502,0.33307997100000003,0.33740008200000005
130,Uganda,UGA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.134869618,0.15841314,0.167145863,0.175564495,0.178305696,0.17703613199999998,0.194258543,0.193112457,0.177473407,0.205001345,0.209155448
131,Ukraine,UKR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,2.7263973260000003,2.581126501,2.351864085,2.1451452580000003,2.030113005,1.9926346190000002,2.239808032,1.996505353,2.057114524,1.89129224,1.692075246
132,United Arab Emirates,ARE,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.461359256,0.451295565,0.43820843,0.46497712700000005,0.52277826,0.5888858889999999,0.554755,0.536597545,0.544314804,0.497955065,0.596961569
133,United States,USA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.412867132,0.401838533,0.385152034,0.384515348,0.373987578,0.36064147799999996,0.36055854,0.347913291,0.329390239,0.326470177,0.324790221
134,Upper middle income,UMC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.9738970920000001,0.9768467940000001,0.968511865,0.9307192240000001,0.932754605,0.936576363,0.937172163,0.9504056320000001,0.9340795940000001,0.9036348409999999,0.8714530220000001
135,Uruguay,URY,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.199919503,0.19151241,0.211772407,0.17947394,0.23057302600000001,0.21569164100000002,0.158570093,0.18324604100000003,0.19821877,0.165305079,0.142396928
136,Uzbekistan,UZB,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,5.1772760710000005,4.4948610239999995,4.297670741,3.9069153130000003,3.69465835,2.955234825,2.648388775,2.668809792,2.512777474,2.076323089,1.960871263
137,"Venezuela, RB",VEN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.510672067,0.503676109,0.47068966,0.410520903,0.43438866200000004,0.45044977700000005,0.480862158,0.43168349799999994,0.459408389,0.41946557,0.508558369
