Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Togo,TGO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,18239596.9648189,6479812.94651245,-13109576.4133,-11873037.7648639,15419538.1757164,26168568.951037,17308098.7911313,20999902.6513571,30161787.3987243,42554875.651692,52687148.9221853,72554169.3745172,57534689.6722267,45671000.8009452,79824366.0564042,95965416.4656432,91315553.9230547,62324369.4018094,50687212.1712282,46118873.8986581,124942198.617536,727757280.602829,121518516.132142,183547067.295593,53948489.715857,257756356.318646,..
Tonga,TON,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,197863.736822312,358964.637901877,1224036.08188523,2178053.31162884,2780521.4282,1028451.3824,284990.7059,-10526.1492,45708.6176,958145.9919,9212396.92920102,7628663.05325466,4692076.76784242,3375150.69704579,4586984.99276204,7204705.14956217,11600987.5731575,29123525.6428453,5949790.98448518,423983.453872689,8982406.66168912,3714341.78751068,1793663.30695395,6666165.94627223,56043795.3833,12632018.8436,..
Trinidad and Tobago,TTO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,109411764.705882,169341176.470588,177882352.941177,379211987.075547,516174947.239172,298934269.067463,355399933.861396,999347641.846576,729767481.18443,643300000,679500035.953542,834900044.583722,1007800000,808300000,998100000,939700000,882700000,830000000,2800800000,709100000,549400000,54557315.5013188,-1891033843.80457,-1134422043.78114,671596266.031424,406080893.546175,..
Tunisia,TUN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,76280834.914611,125456831.403864,525760373.874044,561897566.604953,432008501.769142,264340470.526038,238337799.313409,339087778.522934,649849612.505214,349849311.892769,750720443.574373,451514809.247852,790302916.627591,539481939.009799,592147521.678621,712714847.262544,3239909092.61659,1515345043.99628,2600674976.49756,1525244857.52902,1334497694.56476,432666011.578487,1554269128.7808,1058622582.18395,1024754443.57725,965678965.143695,..
Turkey,TUR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,684000000,810000000,844000000,636000000,608000000,885000000,722000000,805000000,940000000,783000000,982000000,3352000000,1082000000,1702000000,2785000000,10031000000,20185000000,22047000000,19851000000,8585000000,9099000000,16182000000,13628000000,12896000000,12828000000,17550000000,12303000000
Turkmenistan,TKM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,79000000,103000000,233000000,108060000,107860000,62300000,125000000,131000000,170000000,276000000,226000000,353700000,418200000,730900000,856000000,1277000000,4553000000,3632300000,3391067000,3129621000,3732196000,4170086000,4258767000,..
Turks and Caicos Islands,TCA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,-9309.81914383283,-9779.61900234303,-10973.3734638277,-11696.8345342259,-11417.1946991412,-10582.6523719546,-11053.9506207364,1687799.95633287,1751074.67213385,455233.534004271,-119087.670246489,1325042.53066614,336811.546479117,630994.447248864,601011.201346265,..
Uganda,UGA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-5910000,1000000,3000000,54600000,88200000,121200000,121000000,175000000,210000000,140200000,160700000,151496150.651927,184648059.1975,202192593.6185,295416479.800692,379808340.667061,644262499.9,792305780.891244,728860900.652408,841570802.7,543872727.272728,894293858,1205388487.79374,1096000000,1058564540.34685,1057301392.0283,..
Ukraine,UKR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,200000000,200000000,159000000,267000000,521000000,623000000,743000000,496000000,595000000,792000000,693000000,1424000000,1715000000,7808000000,5604000000,10193000000,10700000000,4769000000,6451000000,7207000000,8175000000,4509000000,847000000,3050000000,..
United Arab Emirates,ARE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-115820000,25940000,129720000,401320000,62460000,399850000,300520000,232430000,257660000,-985340000,-506330000,1183840000,95300000,4255956432.94758,10003500000,10899931926.4806,12805990469.7073,14186521443.1586,5062972004.83618,1134288135.283,8796769640.51645,7152095825.66185,8828372517.81249,9490990319.58979,10810074880.8713,8795098706.60313,..
United Kingdom,GBR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,33503670307.7387,16451468251.8211,16558927716.9321,16518190746.1729,10725097716.9569,21731466932.7032,27390452985.1336,37505198184.1461,74651622351.3578,89337010344.9947,164130335444.123,56090924808.7938,89760582753.2235,36011240472.8341,87059621382.2838,252653397148.111,203636431868.244,209514959646.908,253454117907.322,14547108445.0914,66734551294.0913,27012050072.3452,46750789727.7264,54473175400.2415,71364193884.4795,58450557090.9439,299665238410.893
United States,USA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,48490000000,23180000000,19810000000,51380000000,46130000000,57800000000,86520000000,105590000000,179030000000,289443000000,350066000000,171471000000,109466000000,111346000000,207877000000,138327000000,294288000000,340065000000,332734000000,153788000000,259344000000,257410000000,243011000000,276978000000,207367000000,379434000000,425256000000
Upper middle income,UMC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,16192453514.5399,23395828730.1837,34728571390.5258,49975834826.3819,67864253800.5434,75039032992.8529,93033706760.2144,128074359167.991,130875001460.531,138001731897.895,134883044523.847,144972748766.272,133044086057.153,139474611636.666,188090189729.636,249320790585.147,317276631384.204,441850050180.392,490897288213.438,321712012351.255,521363518606.641,606778426778.542,551086701273.204,620772827526.757,537769065648.49,484666476365.598,365170039147.099
Uruguay,URY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,41540000,32340000,11300000,101500000,154500000,156600000,136800000,126400000,164100000,235300000,262825000,310402928.186631,179852187.798716,402717369.251732,352712784.345572,826626704.297553,1508350269,1358736505.93223,2141969341.14865,1602591813,2191067966.51532,2690094196.66277,2569214900.93077,3040151835.6352,2385090966.36033,1369314227.5603,..
Uzbekistan,UZB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,9000000,48000000,73000000,-24000000,90000000,166800000,139600000,121200000,74700000,82800000,65300000,82600000,176600000,191600000,173800000,705200000,711300000,842000000,1636448861,1635145000,563040000,628866000,626195000,1068393000,..
Vanuatu,VUT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,13111196.8709722,25474518.484233,26452893.6172552,25967921.3059155,29786175.5550177,31044914.6654407,32732115.6063048,30233300.3604652,20383379.4203026,13403366.6167586,20256089.6407317,18004322.0771219,14162544.8083713,18010732.3935714,19840843.5043493,13251642.41,43447011.63,34155234.68,37694497.4912751,32140846.43,63109398.8219535,61117730.8986635,60388540.2101008,59379212.8028741,13266163.5152466,31021245.7737035,..
"Venezuela, RB",VEN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,451000000,1916000000,629000000,372000000,813000000,985000000,2183000000,6202000000,4985000000,2890000000,4703000000,3704000000,761000000,1573000000,1489000000,2450000000,198000000,4358000000,2083000000,-1137000000,1583000000,5855000000,4986000000,2145000000,390000000,3764000000,..
Vietnam,VNM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,180000000,375190278,473945856,926303715,1944515936,1780400000,2395000000,2220000000,1671000000,1412000000,1298000000,1300000000,1400000000,1450000000,1610000000,1954000000,2400000000,6700000000,9579000000,7600000000,8000000000,7430000000,8368000000,8900000000,9200000000,11800000000,..
Virgin Islands (U.S.),VIR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,..,..,..,..,..,122600000,177200000,163000000,218153104.707612,188631781.969895,62005481.8276937,19176400.668,9440000,12872000,20520000,36242000,18587960,19596000,51508000,300468000,179941047.792492,238840690.55525,62985366.1058956,189560177.039613,159711665.338643,119926685.548804,..
World,WLD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,196314842872.543,147008507018.541,153248189091.157,211747657262.287,241856489978.782,319900395113.935,363575574036.756,461268353809.134,679307688135.39,961898356357,1461012740371.66,796242174868.94,744125869685.836,710574862599.869,1008983089574.2,1542751600852.56,2147229479797.98,3095934744075.37,2447604227921.2,1362247352280.86,1863432578524.44,2285840657040.43,2126014792274.94,2089342221466.49,1797966640405.8,2185721888547.68,1756721432578.92
"Yemen, Rep.",YEM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-130900000,282500000,718000000,903000000,15800000,-217700000,-60100000,-138500000,-219400000,-307600000,6399511.23,155140748.129441,114301962.19,-89106971.95,143578198.542096,-302056736.757507,1120970000,917300000,1554630000,129200000,188641795.777669,-517842928.476895,-14239188.3601923,-133570895.625639,-233104668.580815,-15444808.3545508,..
Zambia,ZMB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,202700000,34300000,45000000,314400000,40000000,97000000,117100000,207400000,198000000,162000000,121700000,145000000,298390000,347000000,364040000,356940000,615790000,1323900000,938620000,694800000,1729300000,1108500000,1731500000,2099800000,1507800000,1582666666.66667,..
Zimbabwe,ZWE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-12205847.8193433,2790485.89552003,14949899.5465683,27955135.3523667,34648879.6465879,117700000,80900000,135100000,444300000,59000000,23200000,3800000,25900000,3800000,8700000,102800000,40000000,68900000,51600000,105000000,122586666.666667,344300000,349850000,373050000,472800000,399200000,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 09/18/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
