Country Name,Country Code,Series,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
United Arab Emirates,ARE,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,10.6865196228027,11.0537300109863,10.8798704147339,10.9252395629883,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,13.6558504104614,13.9276304244995,14.2763595581055,..,..,..,..,..,15.5470504760742,15.8976602554321,16.1031494140625,16.1220092773438,16.1055507659912,16.0735702514648,16.5321197509766,16.6193504333496,16.0677890777588,15.8524703979492,15.9586496353149,16.1216201782227,16.3936595916748,15.7843198776245,15.7859201431274,17.809009552002,17.9368495941162,..
United States,USA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,15.3127298355103,15.3543996810913,..,15.8411302566528,15.8623504638672,15.8598003387451,15.8172302246094,..,15.8791303634644,15.756010055542,15.4567804336548,15.6318798065186,15.6828002929688,15.8718299865723,15.9092798233032,16.0093898773193,16.0541801452637,16.2179298400879,16.3425998687744,16.4407196044922,16.5814990997314,16.6860599517822,16.6236095428467,16.5428104400635,16.5381507873535,..
Upper middle income,UMC,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,10.0956602096558,10.1044101715088,10.1271295547485,10.1078901290894,10.0647401809692,10.1466903686523,10.2743301391602,10.3413896560669,10.4915704727173,10.6790504455566,10.9435596466064,11.0406799316406,11.2755603790283,11.4660902023315,11.7287902832031,11.9690799713135,12.1713800430298,12.4378700256348,12.7132301330566,12.8957500457764,13.1063003540039,13.2963199615479,13.5004301071166,13.870719909668,14.0435800552368,14.1924896240234
Uruguay,URY,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.8821001052856,12.9852895736694,12.7977199554443,..,..,..,13.1661396026611,..,13.8506298065186,13.9525203704834,14.2285299301147,14.6498899459839,15.0384902954102,15.4521598815918,15.457480430603,15.1927995681763,15.2961702346802,15.6860599517822,15.5069799423218,15.5850296020508,15.5118503570557,..,..,15.7923202514648,15.0013198852539,..
Uzbekistan,UZB,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.2572898864746,11.1345996856689,10.8163299560547,..,..,..,..,..,..,10.5871095657349,10.7375802993774,..,..,11.5910396575928,11.6743297576904,11.7913703918457,11.7865800857544,11.9467000961304,11.8372898101807,11.9281997680664,11.9793100357056,11.9891901016235,12.1279897689819,12.1153202056885,12.1330003738403,12.1646604537964
Vanuatu,VUT,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,9.63955974578857,10.0863103866577,10.2009296417236,10.3604402542114,10.6828098297119,10.6048603057861,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,10.4643898010254,10.7235698699951,10.8447198867798,..,..,..,..,..,..,..,10.3984899520874,..,11.5761299133301,11.5948801040649,11.8107900619507,..,..,..,13.9921503067017,14.0363903045654,..,..,..,..,..,..
Vietnam,VNM,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,7.80329990386963,..,..,..,..,..,..,..,10.2608098983765,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Virgin Islands (U.S.),VIR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,10.2072200775146,10.5928897857666,..,11.267430305481,11.2329196929932,11.6417398452759,11.8646097183228,12.2375497817993,12.6583499908447,12.6858396530151,12.8663702011108,13.336540222168,13.3822603225708,13.2661695480347,13.3358297348022,13.241189956665,13.1578903198242,12.8681201934814,12.8434400558472,12.7981901168823
World,WLD,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,9.09294986724854,9.16024971008301,9.22348022460938,9.29695987701416,9.35116004943848,9.39500045776367,9.47163009643555,9.56857013702393,9.61524963378906,9.68838977813721,9.8459300994873,9.90929985046387,10.0806903839111,10.317310333252,10.495189666748,10.6810998916626,10.825719833374,11.0296602249146,11.2232799530029,11.3381299972534,11.5564603805541,11.7928104400635,11.9690504074097,12.1512203216553,12.233380317688,12.2987098693848
"Yemen, Rep.",YEM,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,7.65781021118164,..,..,..,8.4343204498291,8.61826038360596,8.66069984436035,..,..,8.43045043945313,..,8.602219581604,8.98950004577637,..,..,..,..
Zambia,ZMB,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,7.51766014099121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,9.77443027496338,10.2063302993774,9.80055046081542,..,..,..,..,..,..,9.76482963562012,9.7664098739624,10.0456399917603,9.52993965148926,9.19287014007568,..,..,..,..,..,..,..,..,10.4070997238159,10.3143301010132,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: Education Statistics - All Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 10/02/2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
