name,id,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014
Europe & Central Asia,ECS,73.97261847,74.13432567,74.62863946,74.98461502,75.24121523,75.63329431,75.92165795,76.43333756,76.57856007,76.89108021,77.20707533
Europe & Central Asia (excluding high income),ECA,68.37862056,68.51023381,69.13089943,69.63226537,69.9237441,70.5178809,70.81947315,71.38026786,71.70260198,72.09297156,72.29512938
Europe & Central Asia (IDA & IBRD countries),TEC,68.94600374,69.07836694,69.65673271,70.1219901,70.4131024,70.96717347,71.2870766,71.83632601,72.13327428,72.50947789,72.74292048
European Union,EUU,78.19296345,78.36481648,78.73895726,78.96821226,79.1830529,79.44111941,79.72474962,80.23976651,80.25109831,80.53255827,80.92222407
Faroe Islands,FRO,79.14146341,79.2902439,79.58780488,79.83658537,80.13658537,80.38780488,80.63902439,80.93902439,81.1902439,81.44146341,81.48536585
Fiji,FJI,68.31768293,68.49178049,68.668,68.84590244,69.02702439,69.20885366,69.39085366,69.5695122,69.74373171,69.91143902,70.07112195
Finland,FIN,78.71463415,78.81707317,79.21463415,79.26341463,79.56829268,79.7195122,79.87073171,80.47073171,80.62682927,80.97560976,81.1804878
Fragile and conflict affected situations,FCS,57.67298618,58.09931901,58.54249191,58.98984074,59.42891472,59.85070682,60.25124564,60.63189366,61.00012177,61.35995106,61.71015899
France,FRA,80.16341463,80.16341463,80.81219512,81.11219512,81.21463415,81.41463415,81.66341463,82.11463415,81.96829268,82.2195122,82.67073171
French Polynesia,PYF,73.87031707,74.22719512,74.57246341,74.8965122,75.19470732,75.46453659,75.70746341,75.92507317,76.12753659,76.31997561,76.50695122
Gabon,GAB,59.46378049,59.84256098,60.33987805,60.92212195,61.55280488,62.20502439,62.85653659,63.48868293,64.09534146,64.67087805,65.20302439
"Gambia, The",GMB,57.57173171,57.95658537,58.32831707,58.68456098,59.02295122,59.3435122,59.64573171,59.93056098,60.20139024,60.46217073,60.71385366
Georgia,GEO,72.48104878,72.53519512,72.5424878,72.52507317,72.50312195,72.48973171,72.49804878,72.53617073,72.60363415,72.69846341,72.82063415
Germany,DEU,78.6804878,78.93170732,79.13170732,79.53414634,79.73658537,79.83658537,79.98780488,80.43658537,80.53902439,80.4902439,81.0902439
Ghana,GHA,58.17534146,58.65202439,59.15121951,59.64387805,60.10602439,60.52363415,60.89373171,61.22078049,61.52431707,61.82031707,62.11378049
Greece,GRC,79.03902439,79.23902439,79.43902439,79.43902439,79.93902439,80.18780488,80.38780488,80.73170732,80.63414634,81.28536585,81.43658537
Grenada,GRD,71.14280488,71.37258537,71.60690244,71.8467561,72.09014634,72.33407317,72.572,72.79641463,73.00329268,73.18909756,73.35334146
Guam,GUM,76.43897561,76.74034146,77.03246341,77.32104878,77.6102439,77.89902439,78.18285366,78.45656098,78.71439024,78.95363415,79.17373171
Guatemala,GTM,69.3314878,69.65434146,69.97568293,70.30558537,70.65104878,71.01260976,71.38621951,71.75885366,72.11846341,72.45402439,72.76202439
Guinea,GIN,52.43390244,53.15692683,53.9562439,54.7575122,55.50158537,56.16356098,56.7432439,57.26065854,57.76112195,58.27960976,58.82490244
Guinea-Bissau,GNB,53.05104878,53.32190244,53.6232439,53.94780488,54.28668293,54.63819512,55.00053659,55.37365854,55.75778049,56.14965854,56.54821951
Guyana,GUY,65.44292683,65.5532439,65.65653659,65.75382927,65.84660976,65.93682927,66.02641463,66.11878049,66.21587805,66.31765854,66.42614634
Haiti,HTI,58.82092683,59.17946341,59.56992683,59.98241463,60.40653659,60.83378049,61.25319512,61.6552439,62.03436585,62.388,62.71314634
Heavily indebted poor countries (HIPC),HPC,54.60455923,55.34084123,56.09826368,56.85666492,57.59680361,58.30389402,58.96646682,59.57860688,60.14651181,60.67593748,61.16724084
High income,HIC,78.60094158,78.69842454,79.00269464,79.23508611,79.38339134,79.66030739,79.84218174,80.08194663,80.19796792,80.3808347,80.61483831
Honduras,HND,71.29282927,71.48217073,71.67297561,71.85926829,72.04102439,72.21829268,72.39504878,72.57278049,72.754,72.93970732,73.12990244
"Hong Kong SAR, China",HKG,81.7804878,81.5804878,82.37560976,82.32682927,82.37560976,82.77560976,82.97804878,83.42195122,83.4804878,83.83170732,83.9804878
Hungary,HUN,72.64878049,72.64878049,73.09756098,73.15121951,73.70243902,73.90487805,74.20731707,74.85853659,75.06341463,75.56585366,75.76341463
IBRD only,IBD,69.49764255,69.78631275,70.11443797,70.42523948,70.71417844,71.02548525,71.30696304,71.60250652,71.86153187,72.11589743,72.34335635
Iceland,ISL,80.99756098,81.50243902,81.15853659,81.45365854,81.6097561,81.75121951,81.89756098,82.35853659,82.91707317,82.06097561,82.86097561
IDA & IBRD total,IBT,66.92221269,67.24279352,67.59903674,67.94414797,68.27134744,68.61169322,68.92197931,69.23511107,69.51357594,69.78210044,70.02402922
IDA blend,IDB,56.50454897,56.94700671,57.42841891,57.93395003,58.44613306,58.94992619,59.4382176,59.89242819,60.30603558,60.68853703,61.03881152
IDA only,IDX,58.6617343,59.25516537,59.85814685,60.4595565,61.04404418,61.59966225,62.11612449,62.59424284,63.04081966,63.45961686,63.8531217
IDA total,IDA,57.94934697,58.49378303,59.0573118,59.62749611,60.18825967,60.72666354,61.23310031,61.7024605,62.13760262,62.54378434,62.92237258
India,IND,64.15839024,64.56009756,64.97090244,65.3897561,65.81065854,66.23017073,66.63992683,67.03165854,67.40007317,67.73934146,68.05002439
Indonesia,IDN,66.97487805,67.16856098,67.3684878,67.56973171,67.76829268,67.96314634,68.15273171,68.33741463,68.51758537,68.69512195,68.8684878
"Iran, Islamic Rep.",IRN,71.59363415,71.93070732,72.28363415,72.66321951,73.07309756,73.50919512,73.95619512,74.39460976,74.80282927,75.16541463,75.47819512
Iraq,IRQ,68.56012195,68.38168293,68.25502439,68.19653659,68.21431707,68.31246341,68.48217073,68.70473171,68.9507561,69.19546341,69.42560976
Ireland,IRL,78.53902439,78.94390244,79.24146341,79.64146341,80.09512195,80.1902439,80.74390244,80.74634146,80.84634146,81,81.34878049
Israel,ISR,80.14634146,80.15121951,80.55365854,80.50487805,80.95121951,81.40487805,81.60243902,81.65609756,81.70487805,82.05609756,82.15365854
Italy,ITA,80.7804878,80.78292683,81.28292683,81.43414634,81.48536585,81.63658537,82.03658537,82.18780488,82.23902439,82.6902439,83.0902439
Jamaica,JAM,73.15560976,73.42802439,73.71512195,74.00878049,74.30043902,74.58253659,74.8464878,75.0852439,75.29982927,75.49026829,75.65853659
Japan,JPN,82.0302439,81.92512195,82.32195122,82.50707317,82.58756098,82.93146341,82.84268293,82.59121951,83.09609756,83.33195122,83.58780488
Jordan,JOR,72.4737561,72.63890244,72.80156098,72.96219512,73.12229268,73.28085366,73.43839024,73.59390244,73.74690244,73.89692683,74.04495122
Kazakhstan,KAZ,65.88780488,65.9097561,66.16097561,66.50487805,67.02195122,68.42926829,68.29536585,68.98,69.61,70.45,71.62
Kenya,KEN,54.47895122,55.78021951,57.22797561,58.73907317,60.22856098,61.63163415,62.88814634,63.96058537,64.85992683,65.60307317,66.19414634
Kiribati,KIR,64.66990244,64.78697561,64.88841463,64.98070732,65.07239024,65.169,65.27756098,65.40265854,65.54385366,65.70017073,65.87060976
"Korea, Dem. People?s Rep.",PRK,67.79829268,68.09446341,68.25973171,68.40873171,68.62904878,68.9372439,69.32731707,69.76926829,70.20960976,70.60787805,70.95207317
